Language	Model	Congruence_All	Congruence_VN	Congruence_VP	Congruence_V	Congruence_VProp
English_2.6	212348231	0.0742672448121	0.122028720884	0.144684487829	0.0732869489993	0.0542466086173
Italian_2.6	209551180	0.284720520577	0.263578409894	0.618132399251	0.272930013768	0.240626127009
Russian_2.6	401924498	0.351175190621	0.37426770981	0.577623697607	0.348425487908	0.340910151796
Korean_2.6	701093383	0.990605445955	0.999842800252	1.0	0.999750129312	1.0
Ancient_Greek_2.6	520023493	0.509803300458	0.493124875779	0.623643458503	0.511645769216	0.456163480554
Classical_Chinese_2.6	947531661	0.0301118890001	0.0106350033803	0.129364204337	0.0300356711902	0.0106157112527
Gothic_2.6	236616975	0.459266763895	0.491991618649	0.418048242635	0.459196660885	0.510040160643
Icelandic_2.6	108459891	0.170533980583	0.186999625251	0.246716697936	0.200402826137	0.314685314685
Latin_2.6	183048200	0.538078098684	0.511807744326	0.644705571793	0.547707114393	0.487498142737
Lithuanian_2.6	549061030	0.394042815219	0.378827454694	0.723006092358	0.383007413769	0.489653621233
Mbya_Guarani_2.6	43505691	0.521242341577	0.491657777185	0.879220779221	0.521252266281	0.630769230769
Old_Church_Slavonic_2.6	893530522	0.447655757571	0.501362151602	0.384355760669	0.448547128975	0.525147821009
Old_French_2.6	597507481	0.559479556736	0.449971080192	0.807386444606	0.558642919371	0.447629969419
Old_Russian_2.6	194016615	0.478943225506	0.495886351621	0.401728873925	0.474568445211	0.492827751404
Sanskrit_2.6	592521920	0.688039476035	0.691089819766	0.826148089616	0.745445542998	1.0
Scottish_Gaelic_2.6	837427280	0.61754612944	0.991986696827	0.850393700787	0.954972513743	1.0
Welsh_2.6	991280050	0.606722569281	0.985301193453	0.231707317073	0.759045788233	1.0
Wolof_2.6	529926719	0.298609388098	0.026520881571	0.592674160526	0.298865641756	0.0323961704423
Irish_2.6	698367065	0.589350634738	0.992522643272	0.944161222834	0.751218587429	0.997093023256
Coptic_2.6	620090671	0.0972200270308	0.212416366444	0.0501342882722	0.0768768190691	0.269230769231
Galician_2.6	176901496	0.294098758768	0.225825435153	0.758895623621	0.298872577324	0.26368159204
Belarusian_2.6	854481662	0.297259457514	0.30473995321	0.75828460039	0.293862867392	0.412790697674
Upper_Sorbian_2.6	117695399	0.433994642558	0.430372324831	0.701680672269	0.442075996293	0.420930232558
Akkadian_2.7	403473037	0.865125146756	0.891650550867	0.385	0.86969106286	0.975
German_2.6	233443030	0.566178333354	0.556366581404	0.581400233686	0.557884517962	0.52558920374
Persian_2.6	511008052	0.972369707344	0.983084389228	0.983571589998	0.981874007028	1.0
Vietnamese_2.6	992469709	0.0566280967462	0.0479753774195	1.0	0.0510547722084	0.104511038348
Manx_2.8	919087240	0.967093790616	0.996460176991	0.992918289775	0.995423314923	1.0
Komi_Zyrian_2.8	405110495	0.485152303689	0.466834585089	0.656922207349	0.482907854308	0.333338888843
Kiche_2.8	985390497	0.633677632387	0.625	0.640864540077	0.559479948401	0.326531986669
Western_Armenian_2.8	244438848	0.627147885189	0.637901875189	0.604737696552	0.63151885486	0.435424765931
Arabic_2.8	465921054	0.654840175027	0.789646767633	0.194200578407	0.72541272788	0.817745634982
Catalan_2.8	891758615	0.362448286654	0.265594715714	0.860540525778	0.375509656593	0.200912690269
Czech_2.8	773011157	0.433551254474	0.438166502578	0.709846486426	0.439353801921	0.452628516407
Dutch_2.8	714590037	0.553593962335	0.52489845653	0.641912075531	0.543783652219	0.514027414938
Finnish_2.8	471186946	0.36579177966	0.357388798827	0.52877328524	0.360018167859	0.384488339127
French_2.8	47422331	0.176083754346	0.0713803477628	0.863233626012	0.180137306223	0.0925765719956
German_2.8	79616265	0.565903420835	0.556170801101	0.581203791054	0.557684332315	0.524957789739
Hindi_2.8	486919458	0.757779052566	0.953766806783	0.982975662265	0.76149941611	0.983678529104
Norwegian_2.8	905329798	0.215860612479	0.246255888602	0.321924857969	0.246003220371	0.331351942868
Spanish_2.8	487657794	0.25728917462	0.254349954517	0.71093015305	0.273412200222	0.190141303359
Basque_2.8	453993323	0.716575677651	0.727388228203	0.834355225481	0.727135287544	0.702587154546
Bulgarian_2.8	309377861	0.334927779153	0.295424958155	0.754012599466	0.325394080367	0.322098330316
Croatian_2.8	577142638	0.365758914232	0.315318559652	0.732131506102	0.360748264545	0.377139353283
Estonian_2.8	50353485	0.467039206647	0.463275497373	0.61677773359	0.461984813881	0.480322146437
Hebrew_2.8	768286386	0.3010906285	0.412333543373	0.079988303755	0.347378250099	0.359953456178
Japanese_2.8	174546322	0.999706867079	0.999708247237	0.999999852877	0.999692530785	0.999349208344
Polish_2.8	686920330	0.356891392133	0.356080621204	0.494269144955	0.36899358155	0.321829889533
Romanian_2.8	167519868	0.44408485026	0.405426996367	0.733779280941	0.449281424074	0.461439953443
Slovak_2.8	509538063	0.427607135613	0.434846325838	0.613505940926	0.435008274027	0.439175612848
Slovenian_2.8	596117111	0.459024595246	0.412821323359	0.777191429936	0.463298085973	0.453633080408
Swedish_2.8	875789096	0.208796124892	0.233930447362	0.273132117279	0.225100686022	0.272075090828
Afrikaans_2.8	537627449	0.754519073114	0.821676553711	0.761207905476	0.811601036855	0.699994394802
Chinese_2.8	378191215	0.00565675430458	0.00289307347884	0.00305683894623	0.00249623094801	0.00193711779356
Danish_2.8	216057648	0.199876837384	0.179220212425	0.286199941281	0.222686152627	0.359275112474
Greek_2.8	592399301	0.342487113894	0.300390568067	0.854352011351	0.316143965024	0.272360872552
Hungarian_2.8	65887060	0.533789835137	0.493459049193	0.733747738011	0.511328486948	0.43661943786
North_Sami_2.8	134016999	0.311893243962	0.393443742197	0.47510756862	0.32250211294	0.246745931277
Persian_2.8	915207869	0.98728789731	0.993676173183	0.986720801427	0.992937775789	0.993630387248
Serbian_2.8	437604901	0.294830160241	0.276293240668	0.62470197945	0.302488546576	0.303621892508
Turkish_2.8	363608074	0.945849853126	0.949705317215	0.872280477368	0.941184843936	0.930351600224
Ukrainian_2.8	65350125	0.367197628346	0.391461351571	0.535542446582	0.367765356461	0.353371277899
Vietnamese_2.8	159094514	0.0566280967462	0.0479753774195	1.0	0.0510547722084	0.104511038348
Amharic_2.8	906884695	0.543332456905	0.988505747126	0.589592873116	0.527453981716	0.999988226776
Armenian_2.8	833815302	0.565030162013	0.548960769203	0.706202525784	0.568057739087	0.509833453223
Breton_2.8	677469114	0.512327045808	0.553838807599	0.436363253538	0.53254704694	0.634783746684
Buryat_2.8	279179116	0.981935471825	0.984389316395	0.969692975739	0.983063473352	0.986474342737
Cantonese_2.8	487783911	0.0458157003988	0.00158982511924	0.00996694186596	0.00867459394842	4.5454338844e-06
Faroese_2.8	436318553	0.268417394082	0.227152446932	0.303776521783	0.273059003957	0.188097770235
Kazakh_2.8	112077683	0.989447119612	0.993603411514	0.993375124282	0.987671041633	0.946229166934
Kurmanji_2.8	936794070	0.947093950521	0.943446365217	0.966099611429	0.94791018533	0.988209720393
Naija_2.8	244411048	0.0193517476982	0.0668281913338	0.00839242115711	0.019147399787	0.0100218097828
Thai_2.8	513320619	0.0812337589743	0.0322673594004	0.0270274166057	0.0804482030352	0.0135139542013
Uyghur_2.8	845700556	0.962519032109	0.953549308061	0.979247190066	0.959271578479	0.9999400036
Bambara_2.8	950375737	0.99795155399	1.0	0.999999716893	0.997947341597	0.984366542345
Erzya_2.8	843735253	0.476249789268	0.487182601016	0.634021152542	0.474192515462	0.388250458661
Maltese_2.8	966814606	0.273242412674	0.331555562998	0.364590746922	0.301359267834	0.255660768871
Latvian_2.8	226753318	0.403611546261	0.422810242069	0.786442702459	0.402857652155	0.429638495321
Indonesian_2.8	572735524	0.0880379680751	0.0707065712195	0.538869286722	0.086770779155	0.0524080150652
Urdu_2.8	248185391	0.74160426684	0.967718899683	0.94832831239	0.747261741119	0.982767371051
Portuguese_2.8	153003277	0.170735418941	0.134302772577	0.645735636525	0.16770852589	0.12261529089
English_2.8	694901542	0.0729201181435	0.12261098877	0.138691384478	0.0720849798385	0.0537579966463
Italian_2.8	793083349	0.284870933724	0.26237395069	0.613071160177	0.27316164867	0.240736892335
Russian_2.8	232844791	0.358531411154	0.382358245273	0.590522596463	0.356730724897	0.345142802704
Korean_2.8	314184008	0.990605914869	0.999842792014	0.999999760367	0.999750128401	0.999999663735
Ancient_Greek_2.8	329794773	0.509714012455	0.493083666945	0.623591034637	0.511552640853	0.456355747055
Classical_Chinese_2.8	704706451	0.0202998774356	0.00705694024461	0.104903347522	0.0202478489675	0.00264902203409
Gothic_2.8	712245701	0.459232965585	0.491991618649	0.417821613434	0.459160581801	0.509706240828
Icelandic_2.8	291959208	0.361656692871	0.369866994504	0.41074633404	0.372140925471	0.352314497004
Latin_2.8	957464114	0.545646492509	0.516776540958	0.659390569726	0.555167690045	0.495392485158
Lithuanian_2.8	767426392	0.393711849508	0.378904519631	0.719334322648	0.382353985808	0.487545884037
Mbya_Guarani_2.8	871748839	0.521121480063	0.492866611433	0.872529761796	0.521130131602	0.630751337921
Old_Church_Slavonic_2.8	548132695	0.447574843416	0.501367845904	0.384184658831	0.448450342839	0.525586879614
Old_French_2.8	643055153	0.559562266001	0.450122061015	0.807337837539	0.558724227433	0.447745488594
Old_East_Slavic_2.8	671555770	0.478951853043	0.495885032721	0.401728886795	0.474579692985	0.492956627075
Sanskrit_2.8	690939483	0.68790331311	0.690430063713	0.826147908646	0.745223569722	0.999961112623
Scottish_Gaelic_2.8	642735083	0.616900381975	0.997600951625	0.89671043565	0.964037664866	1.0
Welsh_2.8	605988454	0.611736392689	0.982205147701	0.221096199815	0.756634480938	1.0
Wolof_2.8	450636309	0.297756877507	0.0265303047912	0.591907557873	0.298230963107	0.0323964822617
Irish_2.8	771001378	0.556083756191	0.992055324291	0.943422638303	0.762703997354	0.996247655488
Coptic_2.8	342355677	0.102395092879	0.194956486541	0.0550792659112	0.0788946596671	0.26190651927
Galician_2.8	905213407	0.294175948537	0.225810722919	0.758784686134	0.298883456421	0.263681775204
Belarusian_2.8	945372509	0.37057189916	0.40269225093	0.668978282918	0.36437216753	0.377455654222
Upper_Sorbian_2.8	668601236	0.431844941581	0.427780414491	0.720775544667	0.439963188289	0.418181231425
Akkadian_2.8	901213508	0.861618769312	0.893599117735	0.376068355391	0.865604813852	0.97540885654
